CodigoParlamentar;CodigoPublicoNaLegAtual;NomeParlamentar;NomeCompletoParlamentar;SexoParlamentar;FormaTratamento;UrlFotoParlamentar;UrlPaginaParlamentar;EmailParlamentar;SiglaPartidoParlamentar;UfParlamentar;MembroMesa;MembroLideranca;NumeroTelefone;OrdemPublicacao;IndicadorFax;CodigoBloco;NomeBloco;NomeApelido;DataCriacao;CodigoMandato;UfParlamentar;DescricaoParticipacao;NumeroLegislatura;DataInicio;DataFim;NumeroLegislatura;DataInicio;DataFim;DescricaoParticipacao;CodigoParlamentar;NomeParlamentar;CodigoExercicio;DataInicio;DescricaoParticipacao;CodigoParlamentar;NomeParlamentar;DataFim;SiglaCausaAfastamento;DescricaoCausaAfastamento;UrlPaginaParticular;DataLeitura
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";;;;;"33031467";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";"PSD";"BA";"Não";"Sim";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"622";"BA";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6348";"Terence Lessa";;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";"PSD";"BA";"Não";"Sim";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"622";"BA";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6349";"Hildinha Menezes";;;;;;;;;;
"5523";"831";"Otto Alencar";"Otto Roberto Mendonça de Alencar";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523";"sen.ottoalencar@senado.leg.br";"PSD";"BA";"Não";"Sim";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"622";"BA";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3030";"2023-02-01";;;;;;;;
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035232";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035231";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035230";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";;;;;"33035235";"4";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";"PT";"RS";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6017";"Cleonice Back";;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";"PT";"RS";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"6018";"Reginete Bispo";;;;;;;;;"http://www.senadorpaim.com.br/";
"825";"859";"Paulo Paim";"Paulo Renato Paim";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/825";"sen.paulopaim@senado.leg.br";"PT";"RS";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"523";"RS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2929";"2019-02-01";;;;;;;"http://www.senadorpaim.com.br/";
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";;;;;"33032898";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";;;;;"33032800";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"Não";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"6013";"Carlos Alberto";;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"Não";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5931";"Jacira Souza";;;;;;;;;;
"5502";"801";"Plínio Valério";"Francisco Plínio Valério Tomaz";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502";"sen.pliniovalerio@senado.leg.br";"PSDB";"AM";"Não";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"573";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2906";"2019-02-01";;;;;;;;
"5386";"917";"Professora Dorinha Seabra";"Maria Auxiliadora Seabra Rezende";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5386";"sen.professoradorinhaseabra@senado.leg.br";;;;;"33035990";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5386";"917";"Professora Dorinha Seabra";"Maria Auxiliadora Seabra Rezende";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5386";"sen.professoradorinhaseabra@senado.leg.br";;;;;"33035995";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5386";"917";"Professora Dorinha Seabra";"Maria Auxiliadora Seabra Rezende";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5386";"sen.professoradorinhaseabra@senado.leg.br";;;;;"33035900";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5386";"917";"Professora Dorinha Seabra";"Maria Auxiliadora Seabra Rezende";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5386";"sen.professoradorinhaseabra@senado.leg.br";"UNIÃO";"TO";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"615";"TO";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6387";"Professora Lu";;;;;;;;;;
"5386";"917";"Professora Dorinha Seabra";"Maria Auxiliadora Seabra Rezende";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5386";"sen.professoradorinhaseabra@senado.leg.br";"UNIÃO";"TO";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"615";"TO";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6388";"Mauricio Buffon";;;;;;;;;;
"5386";"917";"Professora Dorinha Seabra";"Maria Auxiliadora Seabra Rezende";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5386.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5386";"sen.professoradorinhaseabra@senado.leg.br";"UNIÃO";"TO";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"615";"TO";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3022";"2023-02-01";;;;;;;;
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"sen.randolferodrigues@senado.leg.br";;;;;"33036777";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.facebook.com/randolferodrigues";
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"sen.randolferodrigues@senado.leg.br";;;;;"33036568";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.facebook.com/randolferodrigues";
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"sen.randolferodrigues@senado.leg.br";"S/Partido";"AP";"Não";"Sim";;;;;;;;"522";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5923";"Alberto David";;;;;;;;;"https://www.facebook.com/randolferodrigues";
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"sen.randolferodrigues@senado.leg.br";"S/Partido";"AP";"Não";"Sim";;;;;;;;"522";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5925";"Pastor Gaia";;;;;;;;;"https://www.facebook.com/randolferodrigues";
"5012";"827";"Randolfe Rodrigues";"Randolph Frederich Rodrigues Alves";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012";"sen.randolferodrigues@senado.leg.br";"S/Partido";"AP";"Não";"Sim";;;;;;;;"522";"AP";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2930";"2019-02-01";;;;;;;"https://www.facebook.com/randolferodrigues";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";;;;;"33032261";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";;;;;"33032262";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";;;;;"33032268";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";"MDB";"AL";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5913";"Rafael Tenório";;;;;;;;;"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";"MDB";"AL";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5916";"Silvania Barbosa";;;;;;;;;"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";"MDB";"AL";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2992";"2022-10-01";;;;;;;"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";"MDB";"AL";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2917";"2019-02-01";;;;"2022-06-02";"LCS";"Licença com convocação de suplente (sup 120 dias)";"https://www.renancalheiros.com.br/";
"70";"875";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"sen.renancalheiros@senado.leg.br";"MDB";"AL";"Não";"Sim";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;"https://www.renancalheiros.com.br/";
"5905";"874";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";"sen.rodrigocunha@senado.leg.br";"PODEMOS";"AL";"Sim";"Sim";"33036083";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5906";"Dra. Eudócia";;;;;;;;;;
"5905";"874";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";"sen.rodrigocunha@senado.leg.br";"PODEMOS";"AL";"Sim";"Sim";"33036083";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5907";"Henrique Arruda";;;;;;;;;;
"5905";"874";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";"sen.rodrigocunha@senado.leg.br";"PODEMOS";"AL";"Sim";"Sim";"33036083";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2991";"2022-09-22";;;;;;;;
"5905";"874";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";"sen.rodrigocunha@senado.leg.br";"PODEMOS";"AL";"Sim";"Sim";"33036083";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2932";"2019-02-01";;;;"2022-05-23";"LCS";"Licença com convocação de suplente (sup 120 dias)";;
"5905";"874";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";"sen.rodrigocunha@senado.leg.br";"PODEMOS";"AL";"Sim";"Sim";"33036083";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5732";"844";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";"sen.rodrigopacheco@senado.leg.br";;;;;"33032794";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5732";"844";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";"sen.rodrigopacheco@senado.leg.br";;;;;"33032795";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5732";"844";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";"sen.rodrigopacheco@senado.leg.br";"PSD";"MG";"Sim";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"562";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5257";"Renzo Braz";;;;;;;;;;
"5732";"844";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";"sen.rodrigopacheco@senado.leg.br";"PSD";"MG";"Sim";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"562";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5989";"Ana Maria";;;;;;;;;;
"5732";"844";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";"sen.rodrigopacheco@senado.leg.br";"PSD";"MG";"Sim";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"562";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2931";"2019-02-01";;;;;;;;
"5352";"830";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";"sen.rogeriocarvalho@senado.leg.br";;;;;"33032201";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5352";"830";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";"sen.rogeriocarvalho@senado.leg.br";;;;;"33032203";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5352";"830";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";"sen.rogeriocarvalho@senado.leg.br";"PT";"SE";"Sim";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"579";"SE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5993";"Jorge Mitidieri";;;;;;;;;;
"5352";"830";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";"sen.rogeriocarvalho@senado.leg.br";"PT";"SE";"Sim";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"579";"SE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5994";"Maria da Taiçoca";;;;;;;;;;
"5352";"830";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";"sen.rogeriocarvalho@senado.leg.br";"PT";"SE";"Sim";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"579";"SE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2933";"2019-02-01";;;;;;;;
"5322";"840";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"sen.romario@senado.leg.br";;;;;"33036519";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://romario.org/";
"5322";"840";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"sen.romario@senado.leg.br";;;;;"33036517";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://romario.org/";
"5322";"840";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"sen.romario@senado.leg.br";;;;;"33036520";"3";"Sim";;;;;;;;;;;;;;;;;;;;;;;;;"http://romario.org/";
"5322";"840";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"sen.romario@senado.leg.br";"PL";"RJ";"Não";"Não";;;;"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"620";"RJ";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6372";"Bruno Bonetti";;;;;;;;;"http://romario.org/";
"5322";"840";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"sen.romario@senado.leg.br";"PL";"RJ";"Não";"Não";;;;"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"620";"RJ";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6373";"Andrea Fontes";;;;;;;;;"http://romario.org/";
"5322";"840";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"sen.romario@senado.leg.br";"PL";"RJ";"Não";"Não";;;;"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"620";"RJ";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3029";"2023-02-01";;;;;;;"http://romario.org/";
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";;;;;"33036219";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
